Date,Temperature,Rainfall,CO2,Sea_Level
2000-01-31,15.248357076505616,92.07479261567299,369.87208240851925,0.06156035377841184
2000-02-29,15.950867849414408,108.85263558533102,369.8444595593996,-0.04203367853132517
2000-03-31,17.095895076619225,122.37038086549333,369.99355367974243,0.3303629155788574
2000-04-30,17.821514928204014,128.65755194170123,372.60346363586723,1.048652818804543
2000-05-31,16.69497412020721,105.31754400513101,372.4436492547157,1.2341730876255883
2000-06-30,15.982931521525408,106.65498764159051,372.57774629040233,1.4632033327294642
2000-07-31,15.909606407753696,95.25054688839043,374.1534271157575,1.8036867866130784
2000-08-31,14.523717364576456,83.46670767426288,374.51845199638564,2.169516341072334
2000-09-30,13.193211999463648,100.3340343271222,378.08714163507256,2.2920480639381275
2000-10-31,13.451280021792982,84.04981710960955,378.0816397569494,2.5443390549195373
2000-11-30,13.236240346024891,70.07065238096078,377.9920273586834,3.0391690510195364
2000-12-31,13.98713512321487,99.17861947054774,380.27994413889,3.104325444476993
2001-01-31,15.360981135783017,121.22156197012633,379.67736830764767,3.681650551142894
2001-02-28,15.303359877671099,120.32465260551147,379.5387157986717,3.559483279152432
2001-03-31,16.149591891312358,102.12680841614863,382.72312407726963,4.405831127465129
2001-04-30,17.018856235379513,115.15765927133748,382.53891004368467,4.594519496482609
2001-05-31,16.545635247401666,129.989619567555,381.76275384567356,4.851205946862775
2001-06-30,16.497123666297636,102.92330534381219,383.4096613219164,5.296538196789102
2001-07-31,14.905987962239394,104.4381942814623,383.52438174661523,5.733094888892515
2001-08-31,13.673848149332358,97.74634053429338,383.81720026903565,5.902874013003626
2001-09-30,14.4007735768919,73.41018720853039,386.92617754753167,5.631825153733671
2001-10-31,13.307111849756732,79.404746439382,388.7094166404701,6.044084606652859
2001-11-30,13.741713294775083,50.26681852362049,386.2014324261809,6.475036284460864
2001-12-31,13.74762590689327,79.75612358665707,388.9629692366905,6.905218210042166
2002-01-31,15.207808637737408,97.47431848606838,388.54935743087816,7.303531804093824
2002-02-28,16.555461294854933,97.52216818035151,389.5128746162353,7.3548512373693065
2002-03-31,19.676554018857725,133.64462111500512,390.20760607576113,7.837353352895415
2002-04-30,17.727849009172836,105.69858622039368,390.73600923032024,7.948923413529335
2002-05-31,16.991731462609476,112.92006320871896,392.4485216279448,8.27769643940161
2002-06-30,16.43415312510336,111.30740577286092,392.36904988358896,8.418667780630354
2002-07-31,15.299146693885307,114.4127328906612,394.27045682577983,8.81535335077782
2002-08-31,15.546139092254469,75.64137848820563,394.7497618905509,9.029663078876732
2002-09-30,13.90120058006216,94.31112944586084,395.3610519531336,9.404825349404533
2002-10-31,13.13114453552205,80.10233061019586,395.4924363379584,10.110728359321568
2002-11-30,14.359221648482718,72.86440541383172,396.6232286694317,10.01012022223361
2002-12-31,14.089578175014488,94.6210347426327,398.75539122582575,11.026476412967478
2003-01-31,15.824431797502376,101.99059695573469,399.3009171876244,10.898663580176176
2003-02-28,15.760164938060111,103.99783122841202,398.62244475520146,11.136967224738974
2003-03-31,16.82795778311966,118.01852892558894,400.4993323054292,11.228328443963758
2003-04-30,17.878430617934562,116.14686403138239,401.9513871233718,11.840061975881797
2003-05-31,17.901284097566585,118.45568152820124,400.3305947188786,11.884872434752445
2003-06-30,16.905684140594992,116.62130674521053,403.3433601923799,12.324401962929072
2003-07-31,15.782175858805882,115.86016816145353,402.93737624105415,13.112016907653759
2003-08-31,14.709448152205356,77.62184501173154,404.97059866859314,12.88078802005507
2003-09-30,13.408688197247413,104.00982567087391,404.43674084345747,13.429854665257135
2003-10-31,13.540077895802646,60.47912200477498,404.19511789933546,13.359364714974822
2003-11-30,16.957629806951225,81.16164097395536,405.17245756211685,13.793002301900607
2003-12-31,15.468561113109457,95.88317206484577,407.6480849466614,14.454160127127102
2004-01-31,16.13180914478423,102.80991867735031,408.65972250172143,14.274606588442445
2004-02-29,16.09847992231863,103.77300480179403,408.2956833748956,15.062489711599385
2004-03-31,17.894092792266274,115.23928557211605,410.6385924587774,15.141550387091096
2004-04-30,17.82745885979184,115.06999065341168,409.13847993773106,15.187506644821145
2004-05-31,17.4335898074159,111.42686050624665,411.5339202013527,15.726481547811105
2004-06-30,17.365838144420433,118.49602097021025,411.1889838002375,16.094510889925346
2004-07-31,16.59549976124798,103.5701548596505,412.5481638921978,16.32436199244344
2004-08-31,15.565640059558097,83.07090404739343,414.0473986713164,16.185955056021907
2004-09-30,13.968340430819806,91.67549067864375,413.9395866347161,16.65457256483503
2004-10-31,13.985393812074394,83.07299520876609,415.2154444557702,17.050496272889696
2004-11-30,14.593580908132905,90.80811311270084,417.4062928092144,17.38511331417999
2004-12-31,15.667772563561178,96.2962884192361,416.62310813047685,17.824134419510134
2005-01-31,15.960412881077344,91.71004989077917,418.83569211206515,18.035540200186652
2005-02-28,17.127170511668087,104.39818959803027,417.6702931453424,18.03293112825798
2005-03-31,17.41888332056586,124.79344412692137,420.12980417791533,18.67603957020119
2005-04-30,17.661896687959665,126.10370265433465,421.8415686206579,19.022117149056765
2005-05-31,18.418313718765983,117.11149213604733,418.7283554998727,19.311958089586206
2005-06-30,17.978120014285413,111.17327383308783,421.2031047445295,19.716156145110926
2005-07-31,16.28399493920983,112.7766489578842,423.37707212718055,19.966784430909783
2005-08-31,15.841766448946016,84.08428611164173,423.396954613957,20.191836015845684
2005-09-30,14.808767204954938,88.1504657360116,424.77114587337127,20.38596685770827
2005-10-31,14.057440122697438,77.97807347566106,424.59601481328417,20.3678078132968
2005-11-30,14.848646995185327,80.50267989203903,426.0865897874729,21.08592364382652
2005-12-31,16.18901828323299,100.98776851987195,426.6443227646079,21.34153753743262
2006-01-31,16.422086980445023,108.25416348988027,428.76778206165983,21.654315767439073
2006-02-28,18.242321827906995,118.13509636000629,428.6544208433012,21.644650284835937
2006-03-31,16.902178255524003,130.37529614723204,429.5376026620752,21.983788691918345
2006-04-30,18.910951252187612,120.21003841632759,429.58812303387754,22.71063057066658
2006-05-31,18.295574341687967,124.14003778863847,430.3123937759275,22.79208896922867
2006-06-30,17.390496324767064,106.89733243406545,431.1674418121804,23.236300139474523
2006-07-31,16.60588038826776,103.24166352488452,432.79445214237825,23.40566367522609
2006-08-31,14.586215542699556,88.6985694563232,432.7790155191797,23.70595122789915
2006-09-30,14.758113248512366,83.6494515742384,434.28977485689643,24.1876567611952
2006-10-31,14.798556285755874,85.95157025436913,436.87540079864544,24.196791054356527
2006-11-30,15.646896214801872,74.49728509197642,436.4711247034317,24.619224155388196
2006-12-31,15.40086489086318,110.92387275685465,436.07397646783215,24.80754494225899
2007-01-31,16.275753198553403,89.93982618500296,438.40121392216395,25.113100754513535
2007-02-28,17.449121478207733,97.85811387212271,437.5919246269784,25.43816557530627
2007-03-31,18.90975186641991,128.9016168106894,436.76187546482214,25.844426754326744
2007-04-30,18.90437555482984,127.91662693962935,438.5919136890826,26.004250275667303
2007-05-31,21.227170705685364,123.56170624621038,438.52920807897414,26.651151225114702
2007-06-30,18.036633716556683,116.28345509264282,440.84848651595865,26.521078539556097
2007-07-31,16.84853877467402,99.87753227153082,442.01841837918954,26.96262567116773
2007-08-31,16.304322495266447,81.02745628514172,444.47643731227527,27.212053788345166
2007-09-30,14.756922645492452,83.43753750624856,443.92692737376416,27.889395576870744
2007-10-31,14.696168926701116,73.22838288487888,444.18089947119114,27.939310955302314
2007-11-30,14.951895115865042,92.43068925848874,446.0294055811835,28.406368907893725
2007-12-31,15.168242525933943,88.52942618497866,443.7888646909921,28.202887925392606
2008-01-31,17.068060138532285,91.74502803207484,447.0356145581086,28.85341005317385
2008-02-29,15.070527636089935,106.78614158346996,448.37086519388697,29.277926159124686
2008-03-31,18.694607535890107,121.44982261844498,446.9214137542201,29.416456797855083
2008-04-30,18.862706433312425,114.36275447196026,450.3437540432069,29.91309607501307
2008-05-31,18.02436543654367,109.09830412002444,450.3384964074944,29.896542309979925
2008-06-30,17.809677338617323,112.43687211491915,450.3847120860992,30.581869488037114
2008-07-31,16.868642741736625,102.44966571108733,452.2327818661063,31.05977962472385
2008-08-31,15.658861365389193,84.93056824628874,454.6706928578044,30.827432287912067
2008-09-30,18.267306336598114,77.96910886812799,453.38186625505847,31.110899495719845
2008-10-31,15.302025428407271,82.32049937357637,454.24822058630036,31.79067689542354
2008-11-30,16.331042143036388,68.19864850933799,454.3406391004598,32.11591442914614
2008-12-31,16.227288906415914,75.92536225623437,454.75015563053523,31.995427994569347
2009-01-31,20.288775195361378,92.8155577874756,457.2303358165442,32.31596263658083
2009-02-28,18.142777042116904,107.86552848288142,456.34391617409113,32.643643078227896
2009-03-31,17.972665199919362,120.42958373166886,458.0715662372194,32.73110989779315
2009-04-30,19.20674306227539,134.75356216949552,458.3223425532349,33.116269610703156
2009-05-31,19.002165912539397,125.89710430770901,460.0789798257464,33.39917184664959
2009-06-30,19.49162105624265,108.40061470036576,460.73366210528695,33.746440486979175
2009-07-31,17.18381951760945,99.80983792097322,462.2375399442579,34.19306302252264
2009-08-31,16.4507736711668,79.97470635362184,461.48998360114524,34.546842946507304
2009-09-30,15.570593307578502,82.49436056438734,462.5301250647066,35.11010009856281
2009-10-31,14.755660981190234,77.11341361079862,462.62123628421773,34.900329191852244
2009-11-30,16.19936059968863,85.9066775276921,463.95570673992387,35.59686447969531
2009-12-31,16.755966516343374,81.72769056447669,465.57730049304485,35.65720223115489
2010-01-31,17.795515973521503,105.19346514241154,466.75698861664534,35.990107258069514
2010-02-28,17.965306272602632,125.3273891300258,465.8778346758224,36.43496389843332
2010-03-31,19.873447963036927,116.23290659112016,468.46960592010566,36.37545559568754
2010-04-30,18.75907446860386,124.01711722098942,469.7556378588049,36.976481949236806
2010-05-31,19.505479354469017,124.22194799279994,469.61343490322366,37.23329044164261
2010-06-30,19.595227812904994,105.98779528114167,471.87679581255804,37.59849025280163
2010-07-31,17.02473183743465,102.24092481810415,470.0262108008964,37.857833728781564
2010-08-31,19.256851135198605,90.12592400781787,470.3553452966886,38.59106002798218
2010-09-30,15.87777487497495,83.6562529097996,470.6212797510957,38.27245200314974
2010-10-31,15.3282621729419,72.26990216144533,474.6960443114892,38.59380060899963
2010-11-30,15.092617476898056,82.92459366690063,474.65436565635406,38.875371894715045
2010-12-31,16.65428148740302,94.97998291245453,474.7444153290896,39.18890457616795
2011-01-31,17.108848143136957,114.5114360779505,475.87996862631985,39.4725225745387
2011-02-28,18.89679621531758,119.59270826085195,475.2745109527016,40.13780330622151
2011-03-31,18.952338690451974,138.8523326508043,479.6457519796168,40.484100849597965
2011-04-30,20.47496720250877,112.3265243711195,478.12922118197525,40.3858507412501
2011-05-31,19.060424161400757,126.04371444289553,478.9093947946049,40.63352888537915
2011-06-30,18.578969241897155,111.83342005738344,480.3257666238987,41.19428311127728
2011-07-31,18.16675860868485,121.89802933217685,480.8810092317367,41.28955539114381
2011-08-31,16.16456784178303,81.91701714644854,481.4238840242791,41.8265863635511
2011-09-30,16.181679159733186,74.28227350250347,481.2095255445547,42.04058460417026
2011-10-31,19.473571377141216,74.00607354555977,483.27146835713603,41.99685117700055
2011-11-30,15.304207575150514,61.44053468121321,485.48202449647505,42.909501040266015
2011-12-31,16.95231692926614,84.74244978319228,485.74542004615495,43.259175534619104
2012-01-31,18.009941397124205,92.40867338446296,486.7931866266394,43.077442261903116
2012-02-29,19.290911435888653,111.50393786476208,485.48878432356884,43.4224596880128
2012-03-31,19.033575452129828,120.73806783346026,485.8103951797414,43.85717307814498
2012-04-30,19.279771693457864,138.76170839215885,487.4742130799004,44.16689135799741
2012-05-31,19.953021590377332,126.82474645754932,488.45572491228864,44.531708854534564
2012-06-30,19.128492336616596,104.23096344337601,490.29419151847094,45.10204090775326
2012-07-31,18.12524642517294,91.0158532865164,488.30753537028517,44.96461055450119
2012-08-31,17.193224104748506,94.91919171506524,492.3295503194606,45.14034055109231
2012-09-30,15.967936831641886,69.47715985410488,491.441992101421,45.324136154397095
2012-10-31,16.176126848580502,98.31458765854353,491.9731189300526,45.753813992011615
2012-11-30,16.49448542908046,94.47389313152408,492.18789562473984,46.193374605425234
2012-12-31,16.742824290986817,85.30824347895296,492.3451433281342,46.858911572703555
2013-01-31,19.052887255572358,82.86865470909103,495.62317058396195,46.69647774019276
2013-02-28,19.37691646045588,123.538723741654,495.67331796718844,47.14475759032778
2013-03-31,19.29639905896755,116.17510962316256,495.1100391002589,47.39671542078545
2013-04-30,20.508276804316914,132.3781631197346,495.90492122793637,47.93767865468961
2013-05-31,19.444709972455215,101.37623148774509,497.6642153007099,48.505386485174725
2013-06-30,19.61354230187124,104.00624977046245,500.4690215252894,48.193826245415934
2013-07-31,18.819297789503718,100.05243699718197,499.3404086486364,48.50211211149636
2013-08-31,16.849658840824155,90.4698059376475,498.89685704688185,49.108832175413816
2013-09-30,17.029637257053302,78.17883720951895,500.9542569359141,49.33637829792526
2013-10-31,16.50639046346825,86.22849932347499,501.72727643025235,49.86934146514721
2013-11-30,16.998979272428375,72.00328763048533,500.1031133570584,49.91678563706519
2013-12-31,18.28839649132699,88.57620514978721,503.5457051334822,50.02814158184259
2014-01-31,18.237305941998557,101.20295631711892,504.1690654697913,50.51813096613846
2014-02-28,19.003131917821253,115.14438834058748,505.89620636481345,50.921740716116574
2014-03-31,19.687293592756117,124.43665685657768,507.8489560949453,51.164096436239475
2014-04-30,20.012094857517283,108.75357908162131,507.92656502954776,51.40145480622146
2014-05-31,20.133499952861833,101.97936636833262,507.3311113094452,51.81333493791783
2014-06-30,19.630575987408328,122.77676821898515,507.2934740912583,52.133859118089134
2014-07-31,18.61834539966504,103.32314011979621,511.7733598032499,52.4764317982075
2014-08-31,17.913591624518034,82.51513463443466,510.0592184340145,52.62974197751793
2014-09-30,16.794450138370085,98.19101167953653,510.813929291913,52.76657638393662
2014-10-31,17.266767038578656,81.15674634292859,511.57587491289,53.12934273728666
2014-11-30,16.69562077581214,94.47246376494947,512.5980847607678,53.64130179330167
2014-12-31,18.94008458329481,90.6751848141011,513.0556395880761,53.536612865802546
2015-01-31,18.912833673882513,120.60747924881994,513.4263379931198,54.07373466177458
2015-02-28,19.191421221791845,127.5534084244319,514.2531410587595,54.221332237534526
2015-03-31,19.836604558538316,114.83086659089798,515.5672467297841,54.605748964586965
2015-04-30,20.901236207621594,129.71570950954356,515.8565752288662,55.155690372521455
2015-05-31,20.300319414905964,123.77426757154038,516.4871542173229,55.238219813603976
2015-06-30,20.057000247046062,123.68631557532366,518.1064302276919,55.50928730963123
2015-07-31,18.956618812286784,90.3507653941991,518.545022782579,55.52802877180401
2015-08-31,17.703585543671547,96.86051459998423,521.1039929885827,56.24925071320545
2015-09-30,16.604552333396924,93.26373679280711,517.749030191607,56.52909683622821
2015-10-31,16.022576387657068,62.41260513576886,522.2915068519225,57.13265094466109
2015-11-30,16.84469171639762,70.84690679765352,523.2460851924976,56.9384443530094
2015-12-31,18.248199397161727,69.60767822239887,520.7266097675918,57.343830065532785
2016-01-31,18.947046872065094,97.30593165555433,523.2573124059197,57.649876736742144
2016-02-29,19.237130610644005,117.1754225579596,524.0285591340042,58.21549065595269
2016-03-31,20.698641270494456,132.34407859664893,523.7924883052822,58.1809408935226
2016-04-30,21.092658689864418,120.74094780419775,525.2221833124091,58.55580430515407
2016-05-31,20.210122089468317,133.60666353140175,525.6894241545341,58.921579301943304
2016-06-30,20.016862552972796,96.1989854178514,529.3522704434237,59.137321824631265
2016-07-31,18.989104359223,82.96617560644847,529.3356783931474,59.310713277089896
2016-08-31,17.408514851084686,89.44452301103377,530.4715550949942,59.738817998579655
2016-09-30,20.44684287260526,86.52014641370425,530.7216720640432,60.214726349971954
2016-10-31,17.30039226318412,79.67305251905907,529.6709482287828,60.094696940117785
2016-11-30,17.849474814018755,62.00507092391243,531.0754797337203,60.62659393482937
2016-12-31,15.586901026017454,89.10879960487212,532.8893745612279,60.75997583701216
2017-01-31,18.391165316021432,86.95530499495123,531.9778721911081,61.439009325784966
2017-02-28,19.631087480042424,116.69672548830025,534.7129984301724,61.195362619043244
2017-03-31,21.109568441173202,120.9864905366572,534.5596746018418,61.68821563054568
2017-04-30,21.396892975456105,110.60120213672644,535.2251791924505,62.1754423750129
2017-05-31,21.149574650721902,112.18183890232183,537.1109599682035,62.71310480584687
2017-06-30,22.106365745327352,99.40786478111043,537.644263311486,62.6868499477854
2017-07-31,19.48544525534657,99.37320902726816,537.639033834181,62.88896009466136
2017-08-31,18.787782820090307,99.55142320501247,539.9593298033642,63.67623141388812
2017-09-30,17.98495007417773,72.8222314609558,538.5189366724002,63.310397219916744
2017-10-31,17.585695625652896,85.04046515517844,541.0159356069443,63.46023880867598
2017-11-30,17.390314570110938,77.37691574058671,541.7931012579684,64.28800289001067
2017-12-31,18.67948461024662,82.07127167737643,541.690453560686,64.39958915512948
2018-01-31,18.93358739273121,98.92969640045433,543.1261330222421,64.59575343657386
2018-02-28,20.221590696629967,99.64757677580599,542.3488864236148,65.24167128945986
2018-03-31,20.849369033654312,111.78401502221683,545.3240270192068,65.44876014275422
2018-04-30,21.42093706969316,108.02122107411151,545.015097863557,65.58718427385266
2018-05-31,22.289380090905624,136.9677594048526,545.477276979481,65.74393912026582
2018-06-30,19.486367403704136,110.35263551971735,547.8490092258369,66.47449146565603
2018-07-31,19.78313009518726,93.00274492007416,546.8956563094573,66.73004023559173
2018-08-31,17.653642064405172,92.13979910734218,546.9915387036364,66.88016482724412
2018-09-30,17.511983259536414,81.55621142740303,547.6433708264761,67.56932739920954
2018-10-31,18.044475298483682,77.79030400466777,550.6060099513456,67.28598304673477
2018-11-30,17.82008920197885,88.82115892474545,549.5195706475037,67.49489496581505
2018-12-31,18.001127611035322,97.5750771004728,553.3547941819844,67.96161838602374
2019-01-31,19.202348145369992,94.69498852389448,550.3180705921162,68.39088279672889
2019-02-28,20.919798874467322,104.24181759355304,554.89645636829,68.74866788986454
2019-03-31,20.966867491710317,114.5699911041724,554.2110174672026,68.95175278842873
2019-04-30,21.72822929479099,96.98078835264415,554.7032868881296,69.37041107930285
2019-05-31,21.394836727520786,102.16859745370324,555.0550809131911,69.3496921151619
2019-06-30,20.33419982619709,123.66874267444518,556.799136114352,70.18875292081465
2019-07-31,20.75197204466268,116.449677135013,557.1623652975752,70.18356976432149
2019-08-31,19.016959511159016,87.5096396044363,559.1033018820165,70.72345916631762
2019-09-30,16.97537789910232,88.44506155486891,558.914227648662,70.86854506927554
2019-10-31,17.833227157384716,83.11250154543536,559.7503017614619,71.19135064383075
2019-11-30,17.697055960046914,113.46830000886351,560.0363877877861,71.51395345604644
2019-12-31,19.2062166673981,101.19574911434563,561.143054376279,71.78954171200347
